2024-10-04 15:46:20 pm | info | genix : Socket IO server listening on port 7000
2024-10-04 15:51:17 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 15:51:29 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 16:02:58 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 16:03:26 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 16:03:32 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 16:05:46 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 16:05:58 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 16:07:53 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 16:15:54 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 16:27:49 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 16:27:54 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 16:28:13 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 16:28:16 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 16:33:09 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 16:48:48 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 16:49:10 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 16:51:42 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 16:53:11 pm | http | ::1 - - "POST /api/saveDummyData HTTP/1.1" 500 29

2024-10-04 16:53:49 pm | http | ::1 - - "POST /api/saveDummyData HTTP/1.1" 500 29

2024-10-04 16:56:06 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 16:56:12 pm | http | ::1 - - "POST /api/saveDummyData HTTP/1.1" 500 29

2024-10-04 17:00:44 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 17:01:01 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 17:03:51 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 17:16:14 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 17:19:53 pm | error | I'm gone
2024-10-04 17:24:40 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 17:26:20 pm | error | I'm gone
2024-10-04 17:29:17 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 17:29:46 pm | error | I'm gone
2024-10-04 17:34:00 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 17:34:15 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 17:34:22 pm | http | ::1 - - "POST /api/saveDummyData HTTP/1.1" 500 45

2024-10-04 17:35:17 pm | http | ::1 - - "POST /api/saveDummyData HTTP/1.1" 500 45

2024-10-04 17:35:59 pm | http | ::1 - - "POST /api/saveDummyData HTTP/1.1" 500 45

2024-10-04 17:36:29 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 17:36:36 pm | http | ::1 - - "POST /api/saveDummyData HTTP/1.1" 500 45

2024-10-04 17:37:37 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 17:38:12 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 17:40:23 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 17:40:51 pm | http | ::1 - - "POST /api/saveDummyData HTTP/1.1" 500 45

